,run,epoch,train loss,test loss,epoch duration,run duration,lr,loss
0,1,1,0.15833549384645876,0.1945204035331506,2036.689935684204,2036.690021276474,cyclic,MSSSIM+L1
1,1,2,0.14167118934657721,0.18543428857108185,2036.583884716034,4073.390707731247,cyclic,MSSSIM+L1
2,1,3,0.13239944868611772,0.1840259218036074,2035.4771587848663,6108.974179983139,cyclic,MSSSIM+L1
3,1,4,0.12568166897350633,0.1825384744496301,2035.4206590652466,8144.515924692154,cyclic,MSSSIM+L1
